day	key	parameter	level	prior	revenue	impressions	learning_rate	posterior	rev_imps	max_rev_imps	rev_imps_perc	site
2018-09-12	dp_bf_p6	slopes	1.2500	12.0000	84463	49.0000	0.3095	12.8289	1723.7347	2325.5789	0.7412	Home Stories A to Z
2018-09-12	dp_bf_p6	slopes	1.3000	5.0000	44186	19.0000	0.3095	11.6162	2325.5789	2325.5789	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p6	slopes	1.3500	3.0000	14907	10.0000	0.3095	2.4775	1490.7000	2325.5789	0.6410	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p1	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.1500	3.0000	319253	447.0000	1.3792	2.5692	714.2125	788.3318	0.9060	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.2000	5.0000	1399365	1970.0000	1.3792	4.1091	710.3376	788.3318	0.9011	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.2500	12.0000	751983	1115.0000	1.3792	7.5617	674.4242	788.3318	0.8555	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.3000	60.0000	26612795	35890.0000	1.3792	63.3321	741.5100	788.3318	0.9406	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.3500	12.0000	5295082	7261.0000	1.3792	11.4774	729.2497	788.3318	0.9251	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.4000	5.0000	1394559	1769.0000	1.3792	7.5685	788.3318	788.3318	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p1	intercepts	0.4500	3.0000	1036816	1383.0000	1.3792	3.3821	749.6862	788.3318	0.9510	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.0500	3.0000	0	0	1.3792	3.0762	0	751.5559	0	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.1000	5.0000	6212913	8408.0000	1.3792	5.1240	738.9288	751.5559	0.9832	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.1500	12.0000	7462093	10153.0000	1.3792	11.9286	734.9643	751.5559	0.9779	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.2000	60.0000	6920861	9455.0000	1.3792	58.8784	731.9790	751.5559	0.9740	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.2500	12.0000	7213789	9769.0000	1.3792	12.2656	738.4368	751.5559	0.9825	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.3000	5.0000	5832074	7760.0000	1.3792	5.6629	751.5559	751.5559	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p1	slopes	1.3500	3.0000	3168123	4290.0000	1.3792	3.0643	738.4902	751.5559	0.9826	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p2	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.1500	3.5265	160301	161.0000	1.1119	1.9462	995.6584	1214.0774	0.8201	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.2000	3.5413	132235	130.0000	1.1119	2.1053	1017.1923	1214.0774	0.8378	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.2500	2.2894	0	0	1.1119	2.3233	0	1214.0774	0	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.3000	55.2928	14506857	12667.0000	1.1119	58.2642	1145.2480	1214.0774	0.9433	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.3500	15.8731	2242655	2028.0000	1.1119	13.8880	1105.8457	1214.0774	0.9109	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.4000	11.4567	1173223	1060.0000	1.1119	10.0544	1106.8142	1214.0774	0.9117	Home Stories A to Z
2018-09-12	dp_bo_p2	intercepts	0.4500	8.0202	564546	465.0000	1.1119	11.4186	1214.0774	1214.0774	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.0500	10.1472	1376674	1245.0000	1.1119	15.0593	1105.7622	1162.3032	0.9514	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.1000	13.1414	2367702	2063.0000	1.1119	13.1111	1147.6985	1162.3032	0.9874	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.1500	13.7326	2482141	2246.0000	1.1119	18.9084	1105.1385	1162.3032	0.9508	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.2000	18.0798	3401027	3005.0000	1.1119	15.2180	1131.7894	1162.3032	0.9737	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.2500	12.7416	2731144	2361.0000	1.1119	16.3805	1156.7742	1162.3032	0.9952	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.3000	15.4154	2971413	2623.0000	1.1119	10.6613	1132.8300	1162.3032	0.9746	Home Stories A to Z
2018-09-12	dp_bo_p2	slopes	1.3500	16.7421	3449716	2968.0000	1.1119	10.6613	1162.3032	1162.3032	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p3	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.1500	4.2564	101890	93.0000	1.0185	2.6585	1095.5914	1404.5672	0.7800	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.2000	8.3861	282318	201.0000	1.0185	15.6345	1404.5672	1404.5672	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.2500	5.5118	395979	373.0000	1.0185	3.1493	1061.6059	1404.5672	0.7558	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.3000	28.9097	6613347	5562.0000	1.0185	25.5501	1189.0232	1404.5672	0.8465	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.3500	20.5005	1936628	1634.0000	1.0185	17.7641	1185.2069	1404.5672	0.8438	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.4000	23.4460	2872834	2339.0000	1.0185	23.9976	1228.2317	1404.5672	0.8745	Home Stories A to Z
2018-09-12	dp_bo_p3	intercepts	0.4500	8.9894	875501	683.0000	1.0185	11.2459	1281.8463	1404.5672	0.9126	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.0500	7.5618	887675	738.0000	1.0185	7.5583	1202.8117	1221.8126	0.9844	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.1000	9.0316	901701	754.0000	1.0185	8.7600	1195.8899	1221.8126	0.9788	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.1500	13.4584	1366623	1173.0000	1.0185	11.5022	1165.0665	1221.8126	0.9536	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.2000	20.0537	2648213	2168.0000	1.0185	21.6754	1221.5005	1221.8126	0.9997	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.2500	19.9560	2249357	1841.0000	1.0185	21.5666	1221.8126	1221.8126	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.3000	15.1529	2495651	2067.0000	1.0185	15.4735	1207.3783	1221.8126	0.9882	Home Stories A to Z
2018-09-12	dp_bo_p3	slopes	1.3500	14.7856	2529277	2144.0000	1.0185	13.4640	1179.7001	1221.8126	0.9655	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p4	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.1500	2.4457	233907	227.0000	1.2517	1.4747	1030.4273	1144.5235	0.9003	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.2000	1.8815	338757	297.0000	1.2517	1.9297	1140.5960	1144.5235	0.9966	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.2500	4.1271	396964	370.0000	1.2517	3.0272	1072.8757	1144.5235	0.9374	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.3000	55.6826	24156324	21206.0000	1.2517	56.8432	1139.1269	1144.5235	0.9953	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.3500	19.6975	4956771	4333.0000	1.2517	20.5640	1143.9582	1144.5235	0.9995	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.4000	12.5019	3355743	2932.0000	1.2517	13.0907	1144.5235	1144.5235	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p4	intercepts	0.4500	3.6638	554299	504.0000	1.2517	3.0704	1099.7996	1144.5235	0.9609	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.0500	12.4687	2707254	2298.0000	1.2517	14.6225	1178.0914	1178.0914	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.1000	11.4997	4340281	3761.0000	1.2517	12.0719	1154.0231	1178.0914	0.9796	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.1500	9.2494	3893031	3639.0000	1.2517	6.5133	1069.8079	1178.0914	0.9081	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.2000	21.3735	6704353	5811.0000	1.2517	22.3964	1153.7348	1178.0914	0.9793	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.2500	14.8583	5375147	4782.0000	1.2517	13.5230	1124.0374	1178.0914	0.9541	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.3000	14.9880	5711062	5007.0000	1.2517	14.7650	1140.6155	1178.0914	0.9682	Home Stories A to Z
2018-09-12	dp_bo_p4	slopes	1.3500	15.5625	5261637	4571.0000	1.2517	16.1079	1151.0910	1178.0914	0.9771	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p5	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.1500	2.9728	301592	285.0000	1.2556	2.7209	1058.2175	1135.9375	0.9316	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.2000	2.3273	181750	160.0000	1.2556	3.1455	1135.9375	1135.9375	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.2500	4.1736	432050	408.0000	1.2556	3.8345	1058.9461	1135.9375	0.9322	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.3000	58.6332	25644399	23808.0000	1.2556	59.3538	1077.1337	1135.9375	0.9482	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.3500	15.7598	3388656	3157.0000	1.2556	15.6309	1073.3785	1135.9375	0.9449	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.4000	11.0618	1616122	1531.0000	1.2556	9.9971	1055.5990	1135.9375	0.9293	Home Stories A to Z
2018-09-12	dp_bo_p5	intercepts	0.4500	5.0715	1090643	1006.0000	1.2556	5.3171	1084.1382	1135.9375	0.9544	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.0500	14.8626	3768459	3397.0000	1.2556	17.4320	1109.3491	1109.3491	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.1000	15.8831	4305383	3984.0000	1.2556	16.1209	1080.6684	1109.3491	0.9741	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.1500	13.6826	3533795	3421.0000	1.2556	10.8733	1032.9714	1109.3491	0.9312	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.2000	17.6732	6168451	5659.0000	1.2556	18.8196	1090.0249	1109.3491	0.9826	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.2500	17.1033	5697328	5287.0000	1.2556	17.0956	1077.6107	1109.3491	0.9714	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.3000	11.0067	5045460	4696.0000	1.2556	10.8270	1074.4165	1109.3491	0.9685	Home Stories A to Z
2018-09-12	dp_bo_p5	slopes	1.3500	9.7885	4136336	3911.0000	1.2556	8.8316	1057.6160	1109.3491	0.9534	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bo_p6	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.1500	3.4240	534075	555.0000	1.3116	2.7209	962.2973	1076.5887	0.8938	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.2000	2.2413	514294	563.0000	1.3116	1.3674	913.4885	1076.5887	0.8485	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.2500	4.7455	104843	100.0000	1.3116	5.9981	1048.4300	1076.5887	0.9738	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.3000	65.9562	29346374	29263.0000	1.3116	65.7362	1002.8491	1076.5887	0.9315	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.3500	11.4548	4885006	4985.0000	1.3116	10.0420	979.9410	1076.5887	0.9102	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.4000	7.9731	1569335	1566.0000	1.3116	7.9144	1002.1296	1076.5887	0.9308	Home Stories A to Z
2018-09-12	dp_bo_p6	intercepts	0.4500	4.2052	1159486	1077.0000	1.3116	6.2210	1076.5887	1076.5887	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.0500	14.5815	5425784	5427.0000	1.3116	14.3543	999.7759	1026.7093	0.9738	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.1000	12.5343	3967102	3955.0000	1.3116	12.5676	1003.0599	1026.7093	0.9770	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.1500	15.4391	5196168	5109.0000	1.3116	16.7325	1017.0617	1026.7093	0.9906	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.2000	20.0383	9825738	9883.0000	1.3116	19.1190	994.2060	1026.7093	0.9683	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.2500	15.5764	4877896	4751.0000	1.3116	17.8001	1026.7093	1026.7093	1.0000	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.3000	10.5930	4423350	4466.0000	1.3116	9.8959	990.4501	1026.7093	0.9647	Home Stories A to Z
2018-09-12	dp_bo_p6	slopes	1.3500	11.2375	4397375	4518.0000	1.3116	9.5306	973.3012	1026.7093	0.9480	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bs_p1	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.1500	3.0000	216573	192.0000	1.0223	1.4841	1127.9844	1630.9550	0.6916	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.2000	5.0000	181036	111.0000	1.0223	9.2849	1630.9550	1630.9550	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.2500	12.0000	0	0	1.0223	11.8086	0	1630.9550	0	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.3000	60.0000	13360732	9278.0000	1.0223	63.9084	1440.0444	1630.9550	0.8829	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.3500	12.0000	1046629	823.0000	1.0223	7.2928	1271.7242	1630.9550	0.7797	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.4000	5.0000	559634	407.0000	1.0223	4.2151	1375.0221	1630.9550	0.8431	Home Stories A to Z
2018-09-12	dp_bs_p1	intercepts	0.4500	3.0000	341639	262.0000	1.0223	2.0061	1303.9656	1630.9550	0.7995	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.0500	3.0000	0	0	1.0223	2.7654	0	1509.5631	0	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.1000	5.0000	3040804	2129.0000	1.0223	4.8034	1428.2781	1509.5631	0.9462	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.1500	12.0000	2520022	1808.0000	1.0223	10.2464	1393.8175	1509.5631	0.9233	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.2000	60.0000	2730633	1849.0000	1.0223	64.5637	1476.8161	1509.5631	0.9783	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.2500	12.0000	3501954	2588.0000	1.0223	9.0277	1353.1507	1509.5631	0.8964	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.3000	5.0000	2394167	1586.0000	1.0223	6.2499	1509.5631	1509.5631	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p1	slopes	1.3500	3.0000	1518663	1113.0000	1.0223	2.3435	1364.4771	1509.5631	0.9039	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bs_p2	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.1500	3.0000	33034	28.0000	0.8407	2.6298	1179.7857	1963.6641	0.6008	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.2000	5.0000	410644	210.0000	0.8407	5.6964	1955.4476	1963.6641	0.9958	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.2500	12.0000	116183	79.0000	0.8407	6.7762	1470.6709	1963.6641	0.7489	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.3000	60.0000	5851719	2980.0000	0.8407	70.2317	1963.6641	1963.6641	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.3500	12.0000	1326843	801.0000	0.8407	7.3979	1656.4831	1963.6641	0.8436	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.4000	5.0000	709038	382.0000	0.8407	4.6239	1856.1204	1963.6641	0.9452	Home Stories A to Z
2018-09-12	dp_bs_p2	intercepts	0.4500	3.0000	316266	172.0000	0.8407	2.6441	1838.7558	1963.6641	0.9364	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.0500	3.0000	0	0	0.8407	3.3236	0	2046.7003	0	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.1000	5.0000	974992	498.0000	0.8407	6.9359	1957.8153	2046.7003	0.9566	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.1500	12.0000	1643615	947.0000	0.8407	9.1892	1735.6019	2046.7003	0.8480	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.2000	60.0000	1811763	992.0000	0.8407	52.6507	1826.3740	2046.7003	0.8924	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.2500	12.0000	2244309	1156.0000	0.8407	15.9256	1941.4438	2046.7003	0.9486	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.3000	5.0000	1318075	644.0000	0.8407	8.7731	2046.7003	2046.7003	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p2	slopes	1.3500	3.0000	770973	415.0000	0.8407	3.2019	1857.7663	2046.7003	0.9077	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bs_p3	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bs_p3	intercepts	0.1500	3.0000	113126	64.0000	0.7415	2.6072	1767.5938	2146.3107	0.8235	Home Stories A to Z
2018-09-12	dp_bs_p3	intercepts	0.2000	5.0000	107310	72.0000	0.7415	2.8808	1490.4167	2146.3107	0.6944	Home Stories A to Z
2018-09-12	dp_bs_p3	intercepts	0.2500	12.0000	221070	103.0000	0.7415	20.7909	2146.3107	2146.3107	1.0000	Home Stories A to Z
